ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
1Is1xfDjZrw,93.03444464945932,221.27444703492776,120.82547843430966,128.1952559535497,149.83294470186286,136.624712596056,0.4868813596315834,0.15677342,-0.0005501490086317,1544.9037489229866,-0.5863019850154232,11.36938789859873,2.5576883148738982,138.1564178466797,-20.662317276000977,15.369501113891602,5.3629326820373535,-17.878950119018555,-7.955140113830566,-14.044288635253906,-19.628890991210938,-4.211663246154785,-7.08721399307251,-4.099379062652588,-6.356204986572266,-0.0044709094800055,0.111769750714302,-0.1302038580179214,0.0137032903730869,0.0873475670814514,-0.1200537681579589,-0.0958238542079925,0.0558294430375099,0.0274687930941581,0.1812245994806289,0.0741613060235977,0.0797455236315727,0.0
FbV2Lgt3H1Q,125.62905732418486,227.758283245103,157.37105256787842,173.60841241450112,213.12150970862967,179.73812030915332,1.2640301929372608,0.059453387,-0.0002319350169273,1377.431674479816,1.533698984749448,7.82996985181949,-82.59919098925539,101.94684600830078,0.9253323674201964,30.063552856445312,-18.945655822753903,-6.193208694458008,-19.31835556030273,7.930104732513428,-18.39497947692871,-5.759063720703125,0.0634367018938064,-15.324706077575684,-6.144314765930176,-0.6027219891548157,0.3196693956851959,0.3341134786605835,-0.13807213306427,-0.1208933293819427,-0.0843100920319557,0.1753558814525604,-0.0700632482767105,-0.0849605277180671,-0.0088272569701075,0.0064016324467957,-0.0733967721462249,0.0
Vx4aO4-nr0c,302.26980244077964,793.1004070975304,401.1578949656154,710.6652667840368,739.9888454232688,605.1648762098553,13.584114874927236,0.13792838,-0.0041755745187401,2397.852863757204,20.14244515930908,4.330647084486984,-29.210945060115268,74.55810546875,-35.9540901184082,-4.181765079498291,18.678390502929688,-24.26125144958496,-28.316844940185547,-26.46832275390625,-27.20712661743164,6.196070194244385,-20.11946678161621,-14.590206146240234,-0.176950603723526,0.0091330567374825,0.6922180652618408,0.3741524815559387,0.2513269186019897,0.1463478356599807,0.1980783641338348,0.0523264519870281,-0.1348659694194793,-0.1069310531020164,-0.0062352097593247,-0.1197838559746742,-0.1578481942415237,
lSbCqHZy_l4,193.74649219115267,744.2755571956749,316.57066868632,363.6381399878532,423.788040274687,418.3802859816269,-11.217399161566684,0.13452464,-0.0003650484723038,1540.4168525643474,1.4233847352537954,4.20070380934175,4.131304295900521,110.34722900390624,-83.8695297241211,-11.26615047454834,-10.04188346862793,-11.461504936218262,-44.438777923583984,-13.19252109527588,-31.140993118286133,-1.939486026763916,-11.976459503173828,-16.88751792907715,-10.844061851501465,-0.3503791093826294,0.3921836912631988,0.6752304434776306,0.3752646744251251,0.1433143466711044,-0.1483579277992248,-0.0315293818712234,0.0823478773236274,-0.0507291965186595,0.0297266151756048,-0.1169186383485794,-0.1035429686307907,0.0
1IMi7yfZVVM,295.3659506116579,417.7105332182284,327.72904188699454,345.2170030745703,349.2282314330038,341.59129940971457,-1.2722474249040427,0.09230747,-0.0008156999247148,2953.101952761223,-0.8917997522424785,8.664661308858527,6.6372195074466696,19.66261863708496,-66.99314880371094,-38.879859924316406,-33.02964782714844,-13.490670204162598,-19.86711311340332,-8.10571575164795,-25.93668937683105,-2.6833913326263428,-11.376283645629885,-10.676092147827148,-3.3601975440979004,-0.0050575844943523,-0.1838564425706863,-0.0455354154109954,-0.203420877456665,0.0700595751404762,0.1390558332204818,0.0698277950286865,0.0074607850983738,-0.0436737313866615,-0.0104955034330487,0.0544417053461074,0.1829922795295715,0.0
1IK4OeOqAEo,355.3326333920185,557.5766672463074,374.2935508183765,417.7105332182284,554.365261953744,456.8789673563405,0.1292800383891607,0.23576872,-0.0004527141572907,2070.644656523649,1.1228148217000191,4.602432892390975,23.82614703553549,15.289807319641112,4.606024742126465,13.317070960998535,-10.61764907836914,-29.39092445373535,-2.3468120098114014,-31.37473487854004,-20.734542846679688,-4.675426959991455,-34.82493591308594,0.5548558235168457,-12.59956169128418,0.0306643806397914,0.083023265004158,-0.0431900471448898,0.062191043049097,0.1413334459066391,0.0721233189105987,0.0545031018555164,-0.0223874095827341,0.0339460521936416,0.0097406785935163,-0.014894125983119,0.0111637748777866,
FaD9qs2ACpI,242.6993408760242,625.8586480068041,322.0988531080376,355.3326333920185,532.3973992564889,431.28400143331135,-0.2706894566597278,0.081663065,-0.0003182139480486,2511.684375443075,1.3777118573796674,6.489262343785063,-43.05298551386069,43.46280288696289,-47.53137969970703,-38.923336029052734,-31.95401191711425,-23.59248924255371,-17.292251586914062,-22.108619689941406,-12.51264762878418,-2.987184524536133,-9.46534252166748,-4.117547988891602,-10.797906875610352,0.040625911206007,0.0411892905831337,0.1421473771333694,0.1069019511342048,-0.0168879870325326,0.0303310994058847,0.008145710453391,0.0518783330917358,0.0074391830712556,0.0876370221376419,-0.0392425656318664,-0.0350360348820686,2.0
VuWr1HXHoZg,57.60117675513447,137.79308824865407,127.82501456536237,129.31026969119696,130.0593564629863,121.33931418039006,0.5112181569396823,0.11751531,-0.0004698903649114,1872.989188158894,-1.7871447080739713,16.47029247408014,6.593043720326136,123.2473373413086,-3.4021291732788086,6.976742744445801,-17.19117546081543,-5.942478179931641,-2.079366683959961,3.17327094078064,-31.84377098083496,5.728099822998047,-8.91874885559082,-2.761766195297241,-1.944814085960388,0.0828080996870994,-0.2323289066553115,0.0610171109437942,-0.0658759847283363,0.1920076310634613,-0.0641422569751739,0.0637146383523941,-0.031312383711338,-0.0541694313287735,0.016217153519392,-0.0432391613721847,0.0062644695863127,2.0
Vt3HzkNtOP4,210.0651528602916,597.5958752840213,222.55627686642293,227.758283245103,252.7136380993477,248.14257154544975,2.614231519544687,0.09179058,-0.000219561974518,1753.9461372229218,-5.517183327344419,7.359508153470343,0.4833157277476677,65.76374053955078,-72.26384735107422,-33.27599334716797,-59.29753875732422,-31.87285614013672,-8.70149040222168,9.865493774414062,-25.29940223693848,1.7634128332138062,-7.085973739624023,-9.052295684814451,-5.063252925872803,0.1409665495157241,0.4687747955322265,-0.2234542369842529,-0.4303466081619262,0.0441880822181701,0.2360999137163162,0.0293312463909387,-0.0437147468328475,-0.1142512857913971,0.0582017824053764,0.0753158256411552,-0.1287876814603805,
lOIzOWKd47E,221.27444703492776,567.3229357134146,269.2917795270241,304.0208335929107,475.6859917357401,359.6352377934242,-1.888556409024991,0.08602352,-0.0006550659309141,2177.890804143209,-1.7307147888406942,6.400254780415909,-32.44213387400133,63.15587615966797,-74.08057403564453,-17.241132736206055,-34.20647430419922,-17.32541275024414,-36.06679916381836,-8.869586944580078,-30.572866439819336,-10.533371925354004,-23.818727493286133,-6.876254558563232,-10.132126808166504,0.2290293127298355,0.4495752155780792,0.3438350260257721,0.1952444612979889,-0.2980679869651794,-0.1218162551522255,0.0362406894564628,-0.3380689024925232,-0.0214524790644645,0.0909294709563255,-0.1936364322900772,-0.0981141030788421,1.0
VswY2mI7Wbo,305.78200836531414,420.1303057205832,307.5533855193843,311.12698372208087,337.3322358273121,332.376624766979,-6.267636456488495,0.024220733,-0.0010807857615873,2429.0927820829147,-32.2586326659718,7.3035838466509055,-138.80365473343608,36.32523727416992,-91.14181518554688,30.56978225708008,-25.54962921142578,-15.728141784667969,0.4356448650360107,-24.441394805908203,-13.531949043273926,9.203680038452148,-34.220951080322266,-7.955731391906738,-15.745269775390623,-0.545772135257721,0.157150387763977,0.3548072874546051,0.9320406913757324,0.25733482837677,0.2281020283699035,0.8540481925010681,-0.6594581604003906,0.7858102321624756,-0.2818582355976105,0.3448989987373352,0.3517079949378967,1.0
1BVSYfNCcv0,117.21605517913326,225.14225623929048,130.91917817530145,192.63059450929472,213.7370270537933,175.20315337527225,-0.4244926378616379,0.09348456,-0.0001496853219578,2417.808976076008,-7.478311683041866,14.89035077881221,7.700896556513555,96.64993286132812,29.60555076599121,-47.12310409545898,-3.1478142738342285,-8.270992279052734,-31.200180053710938,-16.95567512512207,-26.839061737060547,4.500016212463379,-7.531704902648926,-2.801807880401612,-26.4386043548584,0.1194022297859191,-0.1566748023033142,0.101989172399044,-0.0771264284849166,-0.1975006014108657,0.127349779009819,0.0730062276124954,-0.0672363489866256,-0.0140169439837336,-0.1691115200519561,-0.016952246427536,0.0309421177953481,0.0
VsMy72BoIbU,396.5502035487653,570.6094040464443,403.4817790100553,408.1700114541761,417.7105332182284,429.34116520061554,-2.197818278574154,0.13753547,-0.0006252335151657,3053.744838631892,-5.794287751955946,7.222640059718087,7.35957686425752,-9.497504234313965,-58.75616455078125,-31.167856216430664,-45.349639892578125,-10.94791316986084,-10.185988426208496,-30.220623016357425,10.319974899291992,-0.2852950096130371,-33.18861389160156,-1.1106700897216797,-10.550552368164062,-0.2445817440748214,0.3625629842281341,0.0267722997814416,-0.0211229566484689,0.1040097698569297,-0.0275423768907785,-0.2372155636548996,0.0744811594486236,0.0116111440584063,-0.0354434289038181,-0.0674531459808349,-0.1364590525627136,1.0
lIBsL97sUmY,109.36644661993022,1202.115425943868,130.0593564629863,131.5705733911144,136.99945845947053,263.9415513367148,-0.1141495391102376,0.05041619,-1.5393199646496214e-05,1465.368730877177,5.118945009541419,9.346820352202071,-78.09649155641874,140.01475524902344,-45.75494384765625,-1.6014081239700315,-44.04130935668945,-23.51211929321289,0.31048783659935,-4.580976963043213,-51.82122039794922,3.266188621520996,-3.950556516647339,-17.478429794311523,3.785883665084839,-0.2014392465353012,-0.1283670514822006,0.2262469828128814,0.1355467438697815,0.0330926477909088,-0.1654733270406723,-0.0704611614346504,0.0716941729187965,-0.0071763680316507,-0.0673371478915214,-0.0081498846411705,0.0398055724799633,
FY8bZRm_QiE,206.45635926765144,318.3992322368831,220.0,247.66517288712103,285.3047020232221,254.90039629776825,0.0566312836729707,0.21448001,-0.000455891189631,1575.5794944506024,1.4206504618394202,6.3201904165564216,16.737107685998904,68.01256561279297,-4.462606906890869,10.22486972808838,-17.12593650817871,-21.0781478881836,-39.33407211303711,-14.615702629089355,-14.4955472946167,-17.939054489135742,-17.50693130493164,-8.5928373336792,-14.413172721862791,0.0385978259146213,0.0908138528466224,-0.054217517375946,0.0314285308122634,0.0625843256711959,0.0691129714250564,0.0290801748633384,0.0636741444468498,0.0007753859390504,-0.0085743088275194,0.0328068360686302,-0.0090296752750873,0.0
Vr7wbGcvFts,119.264955733156,365.7446743028266,181.8190699939266,238.52991146631203,304.0208335929107,243.2525191551632,-0.2730827890891992,0.14827822,-0.0001052951265592,1550.4255964351312,3.057696902769079,6.9660287637941725,8.775566620615658,104.48418426513672,-62.28091049194336,-5.991636753082275,-33.44157028198242,-33.73738098144531,-11.68089199066162,-16.271154403686523,-27.737607955932617,-2.03373122215271,-17.493881225585938,-9.827863693237305,-13.61830711364746,-0.3130204677581787,-0.069606713950634,0.04143837839365,0.0635448768734932,0.069301888346672,-0.1742955893278122,-0.0806241557002067,0.0359650142490863,0.0253332201391458,-0.0420322082936763,-0.0363982059061527,-0.1208404600620269,0.0
1ACn3u5UnBw,117.21605517913326,304.0208335929107,227.1023876533356,242.6993408760242,267.74077300753,234.13577225446176,-0.4617216701890894,0.21060525,-0.0002714167058002,1153.882462630693,-6.0720983038436,5.065544319161863,14.44412200286597,113.00151824951172,-2.709676742553711,0.4521734118461609,-15.105847358703612,-10.873658180236816,-47.06695175170898,-7.995898723602295,-22.97574043273925,-5.936330795288086,-4.514257431030273,-10.167702674865724,-15.610556602478027,0.3335409760475158,-0.0983075425028801,-0.0916872024536132,-0.0906777158379554,0.0879343524575233,0.0481588579714298,-0.0821237042546272,0.0526858791708946,-0.0160416234284639,0.102666400372982,-0.0226317103952169,-0.0183848533779382,0.0
lI8aGjIb8Jg,300.528856485967,455.516566490206,327.72904188699454,372.1377785978373,380.8360868427029,361.2707690464283,-1.3689154638065992,0.16012265,-0.0009737604996189,1394.1014319307667,-2.7236786561049797,3.851294030814676,7.398789441613165,85.1579360961914,-62.8003158569336,-45.61837005615234,-21.158838272094727,-13.47645664215088,-33.282657623291016,-17.571632385253906,-7.838556289672852,-11.46926975250244,-6.553855419158936,-8.605257034301758,-18.50970268249512,-0.0399958007037639,-0.0262322146445512,-0.0066179553978145,0.1217411085963249,0.0152633544057607,0.0686456114053726,-0.050582405179739,-0.0071575017645955,-0.0311510823667049,-0.012667023576796,0.04334532096982,-0.0693840980529785,0.0
VpikuLP_9qQ,92.4986056779086,357.39105439674364,134.6548747278203,182.8723371514133,220.0,187.070685844124,-0.8110550899431085,0.06299197,8.368196722585708e-05,1253.0744845838867,7.631868400027785,7.197262514890685,-61.88197185379465,117.260986328125,-60.75406646728516,11.634397506713867,-18.86354637145996,-27.907209396362305,-15.245928764343262,-21.68688201904297,-24.78471946716309,-14.233562469482422,-16.10426139831543,-13.250741004943848,-15.05461883544922,-0.2019819766283035,-0.1784469932317733,-0.1577643305063247,-0.144565463066101,-0.1014493927359581,-0.0647080019116401,-0.0388585813343524,0.0061789290048182,0.0856928974390029,0.0734521001577377,0.0158423371613025,0.0258399173617362,0.0
19Pp9QEw17U,508.35518662380014,526.2822935644577,517.266866044909,523.2598597082015,526.2822935644577,520.2892999011651,,0.04630148,-0.0084839481860399,1471.1367091617242,12.562057210930028,2.826945634146653,-90.39978625508128,116.3442840576172,-18.691171646118164,20.117321014404297,41.56121444702149,-0.0845785588026046,-26.262563705444336,-21.20869255065918,-8.49142837524414,5.584267616271973,-19.36687088012696,-13.051430702209473,-5.259556770324707,-0.1831040680408477,1.3444584608078003,0.3409026861190796,0.2545256912708282,0.9173202514648438,1.3512693643569946,0.4110376238822937,0.5512019395828247,0.5275125503540039,0.2515495419502258,0.4167703986167907,-0.0708481445908546,0.0
FTdcanPJw6E,365.7446743028266,970.7973635040968,613.3353938846983,666.915289264575,686.4573988917687,645.2711406805762,-13.144079027968132,0.07596735,-0.0013359463773667,1318.542530974792,4.188152605568045,2.1821519361294897,-53.43834554636233,112.36211395263672,-58.46950912475586,-42.93062210083008,-38.418006896972656,-52.110389709472656,2.7095694541931152,9.608903884887695,-47.96853256225586,11.095778465270996,-7.986494064331055,-1.2643893957138062,-3.7455837726593018,-0.1308662742376327,-0.4128254950046539,-0.2618274092674255,0.1107634156942367,0.0937013998627662,0.1443361490964889,0.0612402595579624,-0.0588700212538242,0.2603496313095093,0.1693079173564911,0.124170072376728,-0.0842088386416435,0.0
lHlOSsnP48c,270.8517709358815,365.7446743028266,351.2512899969259,355.3326333920185,357.39105439674364,347.4431345817818,0.1067333701770043,0.11733122,-0.0002724738442339,2593.047139070106,15.211522841929778,7.501208677238369,10.322008703326231,43.49136734008789,-69.95008850097656,-22.916553497314453,-14.592374801635742,-3.89216423034668,-44.85162734985352,1.8965502977371216,-29.035404205322266,-18.17079162597656,-4.248950481414795,-9.45230484008789,-13.351167678833008,-0.0078889830037951,0.0398069433867931,0.1745864748954773,0.1495006382465362,0.0489150658249855,-0.0325426161289215,-0.0802078172564506,0.0042592687532305,0.034823652356863,0.037117626518011,0.0013329059584066,-0.0510479845106601,0.0
FRZzUh9hcTo,97.99885899543732,263.1411467822288,131.5705733911144,188.23090565017245,225.14225623929048,186.99127395428567,-1.431379603806179,0.14801769,-0.0002937690878752,1649.7688559697256,0.9565735294139186,9.5515879027116,6.270057323314391,100.95108032226562,-69.8136215209961,-10.341717720031738,-36.8159408569336,-42.2153549194336,-24.633092880249023,-28.883798599243164,-27.20747947692871,11.4605712890625,-16.362863540649414,-1.1101443767547607,-1.1834510564804075,0.1841690987348556,0.0990910157561302,-0.1176741495728492,-0.0895734280347824,0.0801285579800605,0.1052360981702804,-0.0013286203611642,-0.25800222158432,-0.017746889963746,0.0091703245416283,0.022206962108612,0.0600207708775997,
lFv1MJSSWNs,184.9972113558172,452.8929841231365,291.9733833144849,315.6537463690686,361.0231537415713,322.92286460059887,0.2252683248493383,0.06644728,-5.588287967839278e-05,2331.1363205858534,-13.78236481277441,7.577048162851608,-28.517279094460942,52.8320426940918,-84.40766906738281,-3.3759355545043945,-32.97031784057617,-16.338794708251953,-21.795181274414062,-22.68143844604492,-7.107738018035889,-19.79215431213379,-8.468345642089844,-8.571648597717285,-12.461179733276367,0.2190671861171722,-0.5614529252052307,-0.206676185131073,0.1131787523627281,0.1790522634983062,0.1249910220503807,0.0681679397821426,0.0131031004711985,0.1081585437059402,-0.2197758555412292,-0.2389309108257293,0.036999974399805,1.0
18mS4cLPOb8,129.31026969119696,499.621948791186,327.72904188699454,329.6275569128699,437.46578647972086,355.8791500247256,0.1170730718649961,0.119452976,-0.0003939479065593,1673.1358223031132,-0.3230669772056911,4.90450938166084,17.561326346929256,80.29755401611328,-65.10403442382812,1.5240888595581057,-23.15496826171875,-26.300655364990234,-11.319087982177734,-14.24802589416504,-22.09256935119629,7.42170524597168,-28.719751358032227,-12.12247085571289,-19.00638771057129,1.3599427938461304,0.1590082347393036,0.4070389866828918,0.2401169240474701,0.4495443999767303,0.2346183657646179,0.0845932066440582,0.1571909189224243,0.0307916719466447,-0.0648451894521713,0.0869925320148468,0.1304714530706405,1.0
16TsDMjHzYU,260.1187129259726,590.7319012233158,323.9647527821156,367.86341164694414,420.1303057205832,372.8646466222287,-0.3076894624599499,0.13642728,0.0005889159510843,1024.9578806811437,3.9653394661709727,2.8278910544996227,10.709706450225406,160.5664520263672,-54.13286590576172,-76.45206451416016,-26.08776092529297,-11.99405002593994,-53.55044174194336,1.0830833911895752,-18.24238967895508,-15.561266899108888,-21.89847946166992,-14.449131965637209,11.207231521606444,0.0464556626975536,-0.2546117305755615,-0.2396496534347534,-0.0175640005618333,0.1914121806621551,0.006609711330384,-0.0518494807183742,0.0975264385342598,0.0253820568323135,-0.0150267891585826,0.093388095498085,0.1678305268287658,1.0
VkVKGyWi2r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
16F5fdORzSo,283.6614678567074,396.5502035487653,331.5370699244067,350.23976071496486,380.8360868427029,351.899463031065,-0.0001853949937105,0.17101192,-0.0002454161585774,1815.1078360501288,3.9956299637524286,5.146973524240853,18.651459566002888,55.4199104309082,-30.89432907104492,-23.41118049621582,-34.10188293457031,-46.96987533569336,17.657604217529297,-29.616270065307617,-13.34134578704834,-2.4790141582489014,-22.637998580932617,-7.149894714355469,-15.775614738464355,-0.1320153623819351,-0.1429803967475891,0.1543441712856292,0.2199165523052215,0.101429246366024,-0.0959075540304184,0.0122252255678176,-0.0649656951427459,0.0022362563759088,0.018842251971364,-0.0569111593067646,-0.0351983532309532,1.0
14hTDUjCr_g,152.89100418265707,252.7136380993477,164.81377845643496,177.15467535297603,207.6523487899725,187.7285957610531,1.1996543349489552,0.06156407,-0.000514606712386,1684.8172109890706,-0.6920757274137712,9.09195955407521,-23.406194835740173,88.0164566040039,-37.98616790771485,3.5871245861053467,-12.459310531616213,-15.752689361572266,-23.854650497436523,-2.959613800048828,-32.57838439941406,-11.345678329467772,-13.701444625854492,-16.67813491821289,-9.179380416870115,0.0241816230118274,0.0560928136110305,-0.082847312092781,-0.4159171879291534,0.051552876830101,0.1879506111145019,0.0253428779542446,0.0404863953590393,0.0362450070679187,-0.0817309767007827,0.1119560673832893,-0.0040504653006792,0.0
FKBryvLMTY4,169.64319079487348,302.26980244077964,204.38056882984048,223.20090456450697,248.37216905734883,229.5050998944373,-0.7683996041347341,0.12494654,-0.0001229100162163,2971.677126913348,5.62353277227702,13.15080853833789,0.2758189383561409,-7.264542102813721,-62.68275833129883,52.06252670288086,-37.13146209716797,-21.73937225341797,-37.21785354614258,-28.334476470947266,1.1231858730316162,0.8257180452346802,-9.230352401733398,-5.527304172515869,-0.408062219619751,0.6825488209724426,-0.031071638688445,-0.2639919221401214,-0.0298254638910293,0.1288879960775375,0.1689512133598327,0.0741708800196647,-0.6829375624656677,-0.0336910113692283,-0.2045334279537201,-0.1152525097131729,-0.0547940731048584,2.0
VgwsGjRk61M,,,,,,,,,,,,,,125.81851196289062,-84.18722534179688,14.028634071350098,-29.05584526062012,5.812911033630371,-6.126784324645996,1.5287426710128784,-12.422860145568848,6.500607967376709,3.1834466457366943,-6.246546268463135,-6.581119537353516,-0.0282559804618358,-0.0794644728302955,-0.0763541758060455,-0.032493483275175,0.0248857475817203,0.0110874464735388,-0.0572332218289375,0.0502449423074722,-0.0345008969306945,-0.0540604479610919,-0.0016133130993694,-0.0259073451161384,0.0
lAMiOhScSPg,218.73289323986043,493.88330125612407,251.98797217340905,282.8445829396339,333.4576446322876,308.9742487025811,1.099661445342372,0.16760647,-0.0002697039453778,1877.987918618085,1.978071051261264,6.4370401484574105,13.074684073093836,67.3903579711914,-46.11753845214844,-5.204167366027832,-16.819669723510742,-22.114341735839844,-36.91544723510742,1.478440523147583,-26.27644729614257,-8.09607982635498,-12.335758209228516,-23.021289825439453,-8.436016082763672,-0.2085237801074981,0.0063560823909938,-0.1547530442476272,0.0557981505990028,-0.0850641280412674,-0.0352062582969665,-0.0077438354492187,0.1181273534893989,0.051699936389923,-0.0767727270722389,0.0072009298019111,-0.0603274293243885,0.0
11FeId69WOk,168.66611791365605,323.9647527821156,190.41804342135143,210.0651528602916,286.9574553484241,230.13791901869524,0.6761558350643664,0.18351527,4.153377449256368e-05,1398.983617702147,4.115403905096215,6.143541132610672,13.920160626157182,74.5454330444336,24.36369705200196,57.57499313354492,-4.562195301055908,1.9487472772598269,-23.769115447998047,7.934478282928467,-5.297318935394287,-19.77821159362793,-16.59458351135254,-17.428754806518555,-33.757171630859375,-0.0838951244950294,-0.1763249039649963,0.0612945780158042,-0.2314109206199646,-0.1137465462088584,0.0326826721429824,0.013726782053709,-0.1160063073039054,0.1199151948094368,0.1118397340178489,0.1176969334483146,-0.0478977784514427,
l9vYSBR9nio,164.81377845643496,221.27444703492776,193.1885433502237,207.6523487899725,210.0651528602916,202.90757218431895,0.0479601793555955,0.1694455,-0.0005294759757816,1798.5607180354257,4.994449781117896,8.933436314503767,14.31657538250783,65.83553314208984,-30.16238784790039,-13.819408416748049,9.86694049835205,-33.171241760253906,-24.291242599487305,-22.65545463562012,-36.32344055175781,-6.450746059417725,-20.451875686645508,-5.256874561309815,-8.23684024810791,0.0220363941043615,0.0420771017670631,-0.0904263034462928,-0.1201036050915718,0.0246239975094795,0.0754464641213417,0.0570878982543945,0.0889828950166702,0.055940918624401,0.0444829948246479,-0.0389916487038135,-0.0222842954099178,
l8P2wU-JyI8,,,,,,,,,,,,,,28.039506912231445,16.682016372680664,11.22771453857422,-41.04594421386719,-7.356939315795898,-50.21646499633789,-19.749998092651367,-18.22012710571289,-20.64874649047852,-8.767895698547363,-11.032187461853027,-9.571890830993652,0.8740301728248596,0.011404856108129,-0.6076298356056213,-0.3211852610111236,-1.2168110609054563,0.0569709874689579,-0.2826324105262756,-0.0371971055865287,0.3569925725460052,-0.0375969521701335,0.5020644068717957,0.5358832478523254,0.0
FGoDfNZezh0,,,,,,,,,,,,,,35.900997161865234,-38.4701042175293,12.163033485412598,-23.559234619140625,-28.45204734802246,-27.641956329345703,2.5240237712860107,-25.913454055786133,0.4147019684314728,-42.7366828918457,-7.060340881347656,-36.378868103027344,0.004166280850768,-0.2944553792476654,0.0532404333353042,-0.0324189327657222,-0.109881654381752,-0.2404431402683258,-0.0638961866497993,-0.0796827375888824,0.032815258949995,-0.1197549477219581,0.0566261075437068,-0.0260596517473459,
VfEJHqtsuIo,163.86452094349727,329.6275569128699,194.86885420251932,293.6647679174075,300.1414971569805,249.04833734608133,-1.0112527304945729,0.08190616,-0.0012367577292025,2289.806361786735,1.829845813219921,9.789237825630591,2.054485785717314,89.2928466796875,-28.671518325805664,-26.83253288269043,-18.39435386657715,-42.44062042236328,-13.265143394470217,-7.558292865753174,-29.87801742553711,17.090778350830078,-38.45979690551758,1.4316831827163696,-18.30806541442871,0.3893591463565826,-0.0076618827879428,0.0697701871395111,-0.0745538920164108,-0.3389223515987396,-0.1342146247625351,0.1424776166677475,-0.2285221666097641,0.0518820621073246,0.135789692401886,-0.0268628653138875,0.2701409459114074,2.0
l6LUPlmua6I,80.5247132770094,982.0774855145964,320.24370022528115,361.54373841774776,429.9503861110682,386.8130712391281,-5.154891568831529,0.1356211,-0.0002652798139024,2357.0910868924625,-1.533979014786061,9.054375462206416,8.543180386649286,33.21808624267578,-44.586910247802734,-24.937175750732425,-36.27532196044922,-22.81228828430176,-27.459793090820312,-10.250329971313477,-15.878192901611328,0.8488979935646057,-29.893678665161133,-12.413426399230955,-14.043143272399902,0.2966232597827911,-0.0196650028228759,-0.1070524975657463,-0.0113234221935272,-0.0157498512417078,0.050047617405653,-0.0331010408699512,-0.0713761821389198,0.0074785952456295,0.0001379543973598,-0.1006761416792869,0.046624019742012,0.0
VfARCp38XtA,307.5533855193843,560.8066760204752,343.2286994458844,389.7377084050387,511.3000582614495,424.09584099796825,-1.4442860910084645,0.13990076,0.000227006705245,2267.941475737557,10.13747371653883,5.600172456089238,4.29992220359489,29.78158187866211,-98.34770965576172,-51.97500991821289,-30.015357971191406,-29.34244728088379,7.927116870880127,-5.909184455871582,-9.542043685913086,10.6393461227417,-5.183830261230469,-5.381134986877441,-7.649396896362305,0.1468836367130279,-0.1207840517163276,-0.2712547183036804,-0.0126888528466224,0.063326247036457,0.0610711202025413,-0.0659015476703643,0.0673127993941307,0.0838967487215995,-0.0938175544142723,-0.0147226806730031,-0.2200739532709121,0.0
1-Y9kafYuqQ,222.55627686642293,405.8191251778133,241.30149553281768,251.2581146483697,289.46541933145454,270.7443002647517,2.033175521901627,0.09997056,-3.916318019037135e-05,1715.1893055951746,6.086085512233548,6.371234156860456,-25.625986298533835,87.05530548095703,-22.03976821899414,-5.592390060424805,-22.484878540039062,-29.829137802124023,-38.58161544799805,-8.400347709655762,-17.212993621826172,-10.024847030639648,-20.14882469177246,-13.852933883666992,-17.316104888916016,-0.2988412976264953,-0.1416301727294922,0.0475234240293502,0.0220024641603231,-0.0549916140735149,-0.0504674762487411,0.0559654235839843,0.091080293059349,-0.0822292789816856,0.0231137424707412,0.0134608792141079,-0.0510796718299388,0.0
l3pK8prEnrQ,,,,,,,,,,,,,,91.82776641845705,-64.54920196533203,-35.495094299316406,-35.577362060546875,-25.60358619689941,-28.9980525970459,-16.51784324645996,-11.127814292907717,-1.8651005029678345,-13.9126615524292,-20.643251419067383,-12.897943496704102,-0.1927540153264999,0.1318269670009613,0.2289978563785553,0.0671137347817421,-0.1316064149141311,-0.0558590851724147,0.0156131805852055,-0.0549296475946903,-0.1268190890550613,-0.0309392064809799,0.0329692736268043,0.0042664776556193,
FF0VaBxb27w,136.21039964151842,640.4874004505625,161.04942655401877,198.27510177438265,226.44649206156825,209.2611101574532,-1.3096636750963702,0.157636,-0.0001630724873393,1645.009729897694,-2.327880837949687,8.383248632875606,3.4426842002923848,106.31857299804688,-57.88429260253906,22.967432022094727,-19.23975944519043,-17.81344985961914,-39.39909362792969,-4.260922908782959,-18.28351211547852,-18.45316696166992,-16.501327514648438,-17.64904022216797,-10.597487449645996,0.0189384240657091,0.161463588476181,0.0882687047123909,0.0912804827094078,-0.0800559595227241,0.0299938153475523,0.1071119681000709,0.0721539184451103,0.0199323557317256,0.0075219650752842,-0.1390042454004287,-0.036796361207962,
